id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	citation_ru	disputed	source_file	source_sheet	source_locator	notes
par-amor-co-0001	Res Parvae	amor	CO	verbal-objective-grasp	coger	le he ido cogiendo amor a la bicicleta "		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0002	Res Parvae	amor	CO	verbal-objective-grasp	coger	Quiero seguir ganando y coger todo el amor de Barranquilla		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0003	Res Parvae	amor	CO	verbal-objective-grasp	coger	comenzó la pasión a este deporte y desde ahí fui cogiéndo le amor		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0004	Res Parvae	amor	CO	verbal-objective-grasp	coger	Yo solo le cogí amor a el instrumento,		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0005	Res Parvae	amor	CO	verbal-objective-grasp	coger	Yo le cogí amor a la cocina		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0006	Res Parvae	amor	CO	verbal-objective-grasp	coger	Karen no ha sido capaz de coger le amor a Colombia.		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0007	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	1Allí le agarré amor a el campo y aprendí a preparar tamales		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0008	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	le agarré amor a este oficio y amor para servir le a la comunidad		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0009	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	fui aprendiendo sobre el arte que me gusta mucho y le fui agarrando amor y cariño		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0010	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	# " A veces uno derrama lágrimas porque prácticamente se le agarra amor y cariño, y se representa prácticamente bailando y estando feliz		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0011	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	El niño que le agarra amor a la naturaleza, cuidará el preciado liquid		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0012	Res Parvae	amor	CO	verbal-objective-grasp		Papá Pino trajo el amor desde Italia		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0013	Res Parvae	amor	CO	verbal-objective-grasp		" Aquí estamos para traer les felicidad, amor, alegría		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0014	Res Parvae	amor	CO	verbal-objective-grasp		una mujer que se cansa de entregar su amor a alguien que no es recíproco con ella		f	Res Parvae.xlsx	amor	B5	
par-amor-co-0015	Res Parvae	amor	CO	verbal-objective-throw	soltar	Yo no aprendí a soltar amores Yo no aprendí a dejar te ir Eras una apuesta de largo plazo		f	Res Parvae.xlsx	amor	C5	
par-amor-co-0016	Res Parvae	amor	CO	verbal-objective-throw	lanzar	ahora vemos a Falcao lanzado amor cristiano a diestra y siniestra.		f	Res Parvae.xlsx	amor	C5	
par-amor-co-0017	Res Parvae	amor	CO	verbal-objective-throw	arrojar	ARROJAR AMOR sabe que las redes arrojan amor y odio		f	Res Parvae.xlsx	amor	C5	
par-amor-co-0018	Res Parvae	amor	CO	verbal-objective-collect	recoger	RECOGER uien siembra amor, recoge amor más tarde o más temprano		f	Res Parvae.xlsx	amor	D5	
par-amor-cr-0001	Res Parvae	amor	CR	verbal-objective-grasp		sí que entregó su amor a la literatura y a la músic		f	Res Parvae.xlsx	amor	B6	
par-amor-cr-0002	Res Parvae	amor	CR	verbal-objective-throw	tirar	Lo íntimo de sus letras le ha dado una cercanía con el público que le tira amor en todas sus redes sociales		f	Res Parvae.xlsx	amor	C6	
par-amor-cu-0001	Res Parvae	amor	CU	verbal-objective-grasp	coger	le he cogido tremendo amor a mis arreos de cátcher		f	Res Parvae.xlsx	amor	B7	
par-amor-cu-0002	Res Parvae	amor	CU	verbal-objective-grasp	agarrar	le agarré amor a la carrera.		f	Res Parvae.xlsx	amor	B7	
par-amor-cu-0003	Res Parvae	amor	CU	verbal-objective-grasp		sa meta la persiguen día a día entregándo les todo el amor y dedicación que ellos se merecen.		f	Res Parvae.xlsx	amor	B7	
par-amor-cu-0004	Res Parvae	amor	CU	verbal-objective-throw	tirar	nuestro pueblo no tita papel hingienico, tira amor soliradidad, brinda su mano entrega lo que tiene		f	Res Parvae.xlsx	amor	C7	
par-amor-do-0001	Res Parvae	amor	DO	verbal-objective-grasp		traer amor		f	Res Parvae.xlsx	amor	B8	
par-amor-do-0002	Res Parvae	amor	DO	verbal-objective-grasp		cada día nos trae algo bueno: el amor, una sonrisa,		f	Res Parvae.xlsx	amor	B8	
par-amor-do-0003	Res Parvae	amor	DO	verbal-objective-collect	captar	CAPTAR Si capto amor en la persona, no importa que sea rica o pobre		f	Res Parvae.xlsx	amor	D8	
par-amor-ec-0001	Res Parvae	amor	EC	verbal-objective-grasp		traer amor		f	Res Parvae.xlsx	amor	B9	
par-amor-ec-0002	Res Parvae	amor	EC	verbal-objective-grasp		Barbara Bush fue una primera dama fabulosa y una mujer como ninguna otra, que trajo amor y alfabetización a millones		f	Res Parvae.xlsx	amor	B9	
par-amor-ec-0003	Res Parvae	amor	EC	verbal-objective-grasp		Entregar amor es ceder parte de uno mismo		f	Res Parvae.xlsx	amor	B9	
par-amor-es-0001	Res Parvae	amor	ES	verbal-objective-grasp		Tiene todo para entregar amor a quien está a tu lado		f	Res Parvae.xlsx	amor	B10	
par-amor-es-0002	Res Parvae	amor	ES	substantive	puñado de	Un puñado de turrón bastará para la Navidad, pero un puñado de tu amor me alimentaría de por vida.		f	Res Parvae.xlsx	amor	E10	
par-amor-mx-0001	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	yo agarré amor por esta causa para empoderar a las mujeres		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0002	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	siento que ahí le agarré amor a las matemáticas ".		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0003	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	en el rancho San José de las Delicias y ya de ahí le fui agarrando amor a hacer esto		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0004	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	aprendiendo a tocar la guitarra, jugando ajedrez, escribiendo poesía, y le agarró amor a el futbol.		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0005	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	es bonito cuando le agarras amor a tu trabajo y no se hace pesado		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0006	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	hermana de mi mamá se casó con el' Espectro', de ahí que le agarramos amor a este deporte		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0007	Res Parvae	amor	MX	verbal-objective-grasp		alguien que trae tanto amor por la música		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0008	Res Parvae	amor	MX	verbal-objective-grasp		Una estación que trae consigo amores juveniles		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0009	Res Parvae	amor	MX	verbal-objective-grasp		el Señor Burns puesto de radiaciones, nos trae amor		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0010	Res Parvae	amor	MX	verbal-objective-grasp		compañeros de el colegio, que luego de veinte años vuelven a encontrar se, trayendo con sigo amores, rencores y relaciones de el pasado		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0011	Res Parvae	amor	MX	verbal-objective-grasp		con el espíritu fortalecido por el trabajo y el amor que siempre entregó a su familia		f	Res Parvae.xlsx	amor	B13	
par-amor-mx-0012	Res Parvae	amor	MX	verbal-objective-throw	tirar	TIRAR AMOR 1 Todos le pegaron. Él resistió, tiró amor y paz		f	Res Parvae.xlsx	amor	C13	
par-amor-pa-0001	Res Parvae	amor	PA	verbal-objective-grasp		esperaba que el nuevo año trajera amor y romance a su vida		f	Res Parvae.xlsx	amor	B15	
par-amor-pa-0002	Res Parvae	amor	PA	verbal-objective-grasp		Cinco años entregándo te todo mi amor		f	Res Parvae.xlsx	amor	B15	
par-amor-pa-0003	Res Parvae	amor	PA	verbal-objective-throw	soltar	SOLTAR AMOR 1 Por su parte Flex soltó amor y pa		f	Res Parvae.xlsx	amor	C15	
par-amor-pe-0001	Res Parvae	amor	PE	verbal-objective-grasp	agarrar	Le agarré amor a el arte con el fallecimiento de mi padre		f	Res Parvae.xlsx	amor	B16	
par-amor-pe-0002	Res Parvae	amor	PE	verbal-objective-grasp		Siempre entregué amor, tiempo y respeto en beneficio de cuidar nuestro hoga		f	Res Parvae.xlsx	amor	B16	
par-amor-pe-0003	Res Parvae	amor	PE	verbal-objective-throw	tirar	TIRAR AMOR Estos chicos tirando amor. Por favor ya dejen de ser tan melosos		f	Res Parvae.xlsx	amor	C16	
par-amor-pr-0001	Res Parvae	amor	PR	verbal-objective-grasp		Este año, un año muy especial, un año para entregar mucho más amor		f	Res Parvae.xlsx	amor	B17	
par-amor-pr-0002	Res Parvae	amor	PR	verbal-objective-throw	tirar	TIRAR AMOR 4 el reclamo de la Policía estatal a través de su campaña " Tira amor a el aire "		f	Res Parvae.xlsx	amor	C17	
par-amor-py-0001	Res Parvae	amor	PY	verbal-objective-grasp		Jesús no quiere obrar solo, ha venido a traer a el mundo el amor de Dios		f	Res Parvae.xlsx	amor	B18	
par-amor-py-0002	Res Parvae	amor	PY	verbal-objective-grasp		llegaste si que viniste con una misión en esta vida, de traer me felicidad y mucho amor		f	Res Parvae.xlsx	amor	B18	
par-amor-sv-0001	Res Parvae	amor	SV	verbal-objective-grasp		han abierto un mundo, han traído el amor por este juego		f	Res Parvae.xlsx	amor	B19	
par-amor-sv-0002	Res Parvae	amor	SV	verbal-objective-grasp		(con el espíritu fortalecido por el trabajo y el amor que siempre entregó a su familia)		f	Res Parvae.xlsx	amor	B19	
par-amor-ve-0001	Res Parvae	amor	VE	verbal-objective-grasp	agarrar	AGARRAR AMOR (1 le fue agarrando amor a la carrera y terminó gustándo le )		f	Res Parvae.xlsx	amor	B21	
par-amor-ve-0002	Res Parvae	amor	VE	verbal-objective-grasp	agarrar	La gente le agarra amor a la plata y se olvidan de los estudios		f	Res Parvae.xlsx	amor	B21	
par-amor-ve-0003	Res Parvae	amor	VE	verbal-objective-grasp	agarrar	que los niños y adolescentes la vean de una manera creativa, dinámica y le agarren amor a esta asignatura		f	Res Parvae.xlsx	amor	B21	
par-amor-ve-0004	Res Parvae	amor	VE	verbal-objective-grasp		traer amor		f	Res Parvae.xlsx	amor	B21	
par-amor-ve-0005	Res Parvae	amor	VE	verbal-objective-grasp		Gracias por traer tanto amor y luz contigo		f	Res Parvae.xlsx	amor	B21	
par-amor-ve-0006	Res Parvae	amor	VE	verbal-objective-grasp		Al llegar, el pueblo nos entregó su amor		f	Res Parvae.xlsx	amor	B21	
par-amor-us-0001	Res Parvae	amor	US	verbal-objective-grasp	agarrar	AGARRAR AMOR Yo le agarré amor a la lucha libre y así fue me metí en esto		f	Res Parvae.xlsx	amor	B22	
par-amor-us-0002	Res Parvae	amor	US	verbal-objective-grasp		traer amor		f	Res Parvae.xlsx	amor	B22	
par-amor-us-0003	Res Parvae	amor	US	verbal-objective-grasp		Dany hubiera imaginado que una llamada equivocada iba a traer le amor.		f	Res Parvae.xlsx	amor	B22	
par-amor-us-0004	Res Parvae	amor	US	verbal-objective-grasp		Deseo que sus deseos se hagan realidad y que el 2018 traiga todo el amor y la paz a sus vida		f	Res Parvae.xlsx	amor	B22	
par-amor-us-0005	Res Parvae	amor	US	verbal-objective-throw	lanzar	LANZAR  Nole', que junto a los recogepelotas lanzó amor a la conclusión de el partido		f	Res Parvae.xlsx	amor	C22	
par-amor-us-0006	Res Parvae	amor	US	substantive	puñado de	n leve toque de gore, algo de violencia y un puñado de amores que no siempre se corresponden para bien		f	Res Parvae.xlsx	amor	E22	
par-ira-co-0001	Res Parvae	ira	CO	verbal-objective-grasp		Convocados solo por la sabiduría reparadora que trae la ira popular,		f	Res Parvae.xlsx	ira	B5	
par-ira-es-0001	Res Parvae	ira	ES	verbal-objective-grasp		hubo una acción en el segundo tiempo que trajo la ira de los jugadores		f	Res Parvae.xlsx	ira	B10	
par-ira-es-0002	Res Parvae	ira	ES	substantive		Ltos hijos de Putin andan revueltos, han desempolvado manojos de ira y ha sacado por la ventana de la mastodóntica Europa		f	Res Parvae.xlsx	ira	E10	
par-ira-mx-0001	Res Parvae	ira	MX	verbal-objective-grasp		ircunstancias ajenas a tu control. Esto te traerá frustración e ira		f	Res Parvae.xlsx	ira	B13	
par-ira-mx-0002	Res Parvae	ira	MX	verbal-objective-grasp		sí que trae tu ira y todos los ejes que tienes que moler		f	Res Parvae.xlsx	ira	B13	
par-ira-mx-0003	Res Parvae	ira	MX	verbal-objective-grasp		También trajo la ira de el presidente Donald Trump		f	Res Parvae.xlsx	ira	B13	
par-ira-mx-0004	Res Parvae	ira	MX	verbal-objective-grasp		: aquella amargura de el corazón que trae la ira y el resentimiento y que nos llevan a insultar y a agredir		f	Res Parvae.xlsx	ira	B13	
par-ira-uy-0001	Res Parvae	ira	UY	verbal-objective-grasp		Y traen la cólera, la ira, el miedo, el desasosiego y las interminables noches de desvelo y		f	Res Parvae.xlsx	ira	B20	
par-ira-uy-0002	Res Parvae	ira	UY	verbal-objective-grasp		Lo que voy a expresar a continuación —soy muy consciente de ello— me traerá las iras de todo el sistema político uruguay		f	Res Parvae.xlsx	ira	B20	
par-ira-ve-0001	Res Parvae	ira	VE	verbal-objective-grasp		Y traen la cólera, la ira, el miedo, el desasosiego y las interminables noches de desvel		f	Res Parvae.xlsx	ira	B21	
par-tristeza-ar-0001	Res Parvae	tristeza	AR	verbal-objective-throw	arrojar	ARROJAR La primera jornada disputada ayer, arrojó alegrías y tristezas para los representantes de nuestra provincia.		f	Res Parvae.xlsx	tristeza	C2	
par-tristeza-cl-0001	Res Parvae	tristeza	CL	verbal-objective-grasp		a vida en general, te entrega alegrías, tristezas, triunfos y derrotas		f	Res Parvae.xlsx	tristeza	B4	
par-tristeza-co-0001	Res Parvae	tristeza	CO	verbal-objective-collect	recoger	RECOGER  si persiste en hacer lo malo, solo recogerá tristeza y amargura,		f	Res Parvae.xlsx	tristeza	D5	
par-alegría-ar-0001	Res Parvae	alegría	AR	verbal-objective-grasp		Los niños entregaron su alegría y llenaron a todos de ternur		f	Res Parvae.xlsx	alegría	B2	
par-alegría-ar-0002	Res Parvae	alegría	AR	verbal-objective-throw	arrojar	ARROJAR La primera jornada disputada ayer, arrojó alegrías y tristezas para los representantes de nuestra provincia.		f	Res Parvae.xlsx	alegría	C2	
par-alegría-ar-0003	Res Parvae	alegría	AR	substantive		después de puñados de alegrías y tormentas de tristezas llegó, por fin, la última campaña.		f	Res Parvae.xlsx	alegría	E2	
par-alegría-ar-0004	Res Parvae	alegría	AR	substantive	manojo de	, los desafíos personales y un manojo de alegrías que superaban todo cansancio,		f	Res Parvae.xlsx	alegría	E2	
par-alegría-bo-0001	Res Parvae	alegría	BO	verbal-objective-throw	tirar	Es un colectivo cultural y una murga alegre que permanentemente le está tirando alegría y fiesta a el público para que sea mucho más feliz.		f	Res Parvae.xlsx	alegría	C3	
par-alegría-cl-0001	Res Parvae	alegría	CL	verbal-objective-grasp		anar las últimas dos Copas América, yo creo que todavía pueden entregar nos muchas alegrías,		f	Res Parvae.xlsx	alegría	B4	
par-alegría-co-0001	Res Parvae	alegría	CO	verbal-objective-grasp		Estamos soñando con entregar le una alegría más a nuestro país.		f	Res Parvae.xlsx	alegría	B5	
par-alegría-co-0002	Res Parvae	alegría	CO	substantive	manojo de	MANOJO 1 Meghan y Harry hablaron de lo fascinados que están con su bundle of joy (manojo de alegría), expresión inglesa para los recién nacidos		f	Res Parvae.xlsx	alegría	E5	
par-alegría-co-0003	Res Parvae	alegría	CO	substantive		ando la bienvenida a no uno, ni a dos, sino a tres nuevos manojos de alegría en su camada		f	Res Parvae.xlsx	alegría	E5	
par-alegría-co-0004	Res Parvae	alegría	CO	substantive	manojo de	Amamos tanto a este pequeño manojo de alegría que la idea de dejar lo ir		f	Res Parvae.xlsx	alegría	E5	
par-alegría-cr-0001	Res Parvae	alegría	CR	verbal-objective-grasp		entregar tanta alegrías y educación a familias completa		f	Res Parvae.xlsx	alegría	B6	
par-alegría-cr-0002	Res Parvae	alegría	CR	substantive	manojo de	MANOJO 1 Meghan y Harry hablaron de lo fascinados que están con su bundle of joy (manojo de alegría), expresión inglesa para los recién nacidos		f	Res Parvae.xlsx	alegría	E6	
par-alegría-cr-0003	Res Parvae	alegría	CR	substantive		ando la bienvenida a no uno, ni a dos, sino a tres nuevos manojos de alegría en su camada		f	Res Parvae.xlsx	alegría	E6	
par-alegría-cr-0004	Res Parvae	alegría	CR	substantive	manojo de	Amamos tanto a este pequeño manojo de alegría que la idea de dejar lo ir		f	Res Parvae.xlsx	alegría	E6	
par-alegría-cu-0001	Res Parvae	alegría	CU	verbal-objective-grasp		Espero entregar esa alegría a todo el pueblo de el Táchir		f	Res Parvae.xlsx	alegría	B7	
par-alegría-do-0001	Res Parvae	alegría	DO	verbal-objective-grasp		os más importantes productores tuvieron su cuota en cuanto a entregar alegría a el pueblo dominican		f	Res Parvae.xlsx	alegría	B8	
par-alegría-ec-0001	Res Parvae	alegría	EC	verbal-objective-grasp		Estamos soñando con entregar le una alegría más a nuestro país		f	Res Parvae.xlsx	alegría	B9	
par-alegría-es-0001	Res Parvae	alegría	ES	verbal-objective-grasp		De momento, que mi hermano coja alegría, juegue como él sabe y ya está ".		f	Res Parvae.xlsx	alegría	B10	
par-alegría-es-0002	Res Parvae	alegría	ES	verbal-objective-grasp	coger	una generación joven que no había vivido eso, y coge alegría y coge ideas		f	Res Parvae.xlsx	alegría	B10	
par-alegría-es-0003	Res Parvae	alegría	ES	verbal-objective-grasp	coger	ha pedido que les " acompañen en la decisión " y que " ayuden a coger un poco de alegría		f	Res Parvae.xlsx	alegría	B10	
par-alegría-es-0004	Res Parvae	alegría	ES	verbal-objective-grasp	coger	la canción cogió alegría en su voz, que se volvió juguetona		f	Res Parvae.xlsx	alegría	B10	
par-alegría-es-0005	Res Parvae	alegría	ES	verbal-objective-grasp	coger	lema de el día' Con María cogemos la alegría de el amor en familia'		f	Res Parvae.xlsx	alegría	B10	
par-alegría-es-0006	Res Parvae	alegría	ES	verbal-objective-grasp	coger	volví a coger esa alegría por jugar,		f	Res Parvae.xlsx	alegría	B10	
par-alegría-es-0007	Res Parvae	alegría	ES	verbal-objective-grasp	coger	Prefiero coger toda esta alegría que me ha dado la serie		f	Res Parvae.xlsx	alegría	B10	
par-alegría-es-0008	Res Parvae	alegría	ES	verbal-objective-grasp	sujetar	ahí siguen nuestros cuerpos capeando el temporal, sujetando alegrías y desdichas, en fin, todo un océano de estados emocionales		f	Res Parvae.xlsx	alegría	B10	
par-alegría-es-0009	Res Parvae	alegría	ES	verbal-objective-grasp		Me dirijo a la juventud, a aquellos que cantaron y entregaron su alegría y su espíritu de lucha		f	Res Parvae.xlsx	alegría	B10	
par-alegría-es-0010	Res Parvae	alegría	ES	verbal-objective-collect	recoger	RECOGER  Compartir talento, recoger alegría » es el lema de A kiss for all the worl		f	Res Parvae.xlsx	alegría	D10	
par-alegría-es-0011	Res Parvae	alegría	ES	substantive	puñado de	nos vienen a la cabeza un puñado de alegrías y otras tantas decepciones		f	Res Parvae.xlsx	alegría	E10	
